DHARMA_DiplEdKutaraManavaManchesterB2.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdKutaraManavaManchesterB2.html
DHARMA_DiplEdOSM-Dh95.xml	https://erc-dharma.github.io/tfd-sanskrit-philology/docs/diplEd/DHARMA_DiplEdOSM-Dh95.html
DHARMA_DiplEdPamutusBuddhistPUSDOKTattwaKabuddhan.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdPamutusBuddhistPUSDOKTattwaKabuddhan.html
DHARMA_DiplEdPurvadhigamaL881.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdPurvadhigamaL881.html
DHARMA_DiplEdSabhaparvaPerpusnasL092.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSabhaparvaPerpusnasL092.html
DHARMA_DiplEdSangHyangHayuBnFMalPol161.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSangHyangHayuBnFMalPol161.html
DHARMA_DiplEdSangHyangHayuPerpusnasL634.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSangHyangHayuPerpusnasL634.html
DHARMA_DiplEdSasanaMahaguruCiburuyKropak26.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSasanaMahaguruCiburuyKropak26.html
DHARMA_DiplEdSasanaMahaguruPerpusnasL621.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSasanaMahaguruPerpusnasL621.html
DHARMA_DiplEdSiksaGuruPerpusnasL628.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSiksaGuruPerpusnasL628.html
DHARMA_DiplEdSiksaGuruPerpusnasL633.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSiksaGuruPerpusnasL633.html
DHARMA_DiplEdSiksaGuruPerpusnasL642.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSiksaGuruPerpusnasL642.html
DHARMA_DiplEdSiksaKandangKaresianPerpusnasL624.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSiksaKandangKaresianPerpusnasL624.html
DHARMA_DiplEdSiksaKandangKaresianPerpusnasL630.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSiksaKandangKaresianPerpusnasL630.html
DHARMA_DiplEdSvayambhuKirtya774.xml	https://erc-dharma.github.io/tfd-nusantara-philology/output/diplomatic-edition/DHARMA_DiplEdSvayambhuKirtya774.html
DHARMA_INSBengalCharters00001.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00001.html
DHARMA_INSBengalCharters00007.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00007.html
DHARMA_INSBengalCharters00008.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00008.html
DHARMA_INSBengalCharters00021.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00021.html
DHARMA_INSBengalCharters00026.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00026.html
DHARMA_INSBengalCharters00026v03.xml	
DHARMA_INSBengalCharters00031.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00031.html
DHARMA_INSBengalCharters00032.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00032.html
DHARMA_INSBengalCharters00033.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00033.html
DHARMA_INSBengalCharters00034.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00034.html
DHARMA_INSBengalCharters00039.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00039.html
DHARMA_INSBengalCharters00044.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00044.html
DHARMA_INSBengalCharters00044v03.xml	
DHARMA_INSBengalCharters00045.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00045.html
DHARMA_INSBengalCharters00045v03.xml	
DHARMA_INSBengalCharters00049.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00049.html
DHARMA_INSBengalCharters00050.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00050.html
DHARMA_INSBengalCharters00051.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00051.html
DHARMA_INSBengalCharters00052.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00052.html
DHARMA_INSBengalCharters00054.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00054.html
DHARMA_INSBengalCharters00054_old.xml	
DHARMA_INSBengalCharters00055.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00055.html
DHARMA_INSBengalCharters00057.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00057.html
DHARMA_INSBengalCharters00060.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00060.html
DHARMA_INSBengalCharters00060_old.xml	
DHARMA_INSBengalCharters00061.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00061.html
DHARMA_INSBengalCharters00063.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00063.html
DHARMA_INSBengalCharters00065.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00065.html
DHARMA_INSBengalCharters00071.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00071.html
DHARMA_INSBengalCharters00072.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00072.html
DHARMA_INSBengalCharters00073.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00073.html
DHARMA_INSBengalCharters00075.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00075.html
DHARMA_INSBengalCharters00076.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00076.html
DHARMA_INSBengalCharters00084.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00084.html
DHARMA_INSBengalCharters00088.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00088.html
DHARMA_INSBengalCharters00091.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00091.html
DHARMA_INSBengalCharters00095.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00095.html
DHARMA_INSBengalCharters00104.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00104.html
DHARMA_INSBengalCharters00107.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00107.html
DHARMA_INSBengalCharters00108.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00108.html
DHARMA_INSBengalCharters00109.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00109.html
DHARMA_INSBengalCharters00111.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00111.html
DHARMA_INSBengalCharters00112.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00112.html
DHARMA_INSBengalCharters00113.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00113.html
DHARMA_INSBengalCharters00124.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00124.html
DHARMA_INSBengalCharters00125.xml	https://erc-dharma.github.io/tfb-bengalcharters-epigraphy/workflow-output/html/DHARMA_INSBengalCharters00125.html
DHARMA_INSBhaumakara00002.xml	https://erc-dharma.github.io/tfb-bhaumakara-epigraphy/workflow-output/html/DHARMA_INSBhaumakara00002.html
DHARMA_INSCIC00001.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00001.html
DHARMA_INSCIC00003.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00003.html
DHARMA_INSCIC00004.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00004.html
DHARMA_INSCIC00005.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00005.html
DHARMA_INSCIC00006.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00006.html
DHARMA_INSCIC00007.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00007.html
DHARMA_INSCIC00013.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00013.html
DHARMA_INSCIC00019.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00019.html
DHARMA_INSCIC00023.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00023.html
DHARMA_INSCIC00026.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00026.html
DHARMA_INSCIC00030B1.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00030B1.html
DHARMA_INSCIC00030B2.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00030B2.html
DHARMA_INSCIC00030B4.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00030B4.html
DHARMA_INSCIC00037.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00037.html
DHARMA_INSCIC00042.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00042.html
DHARMA_INSCIC00058.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00058.html
DHARMA_INSCIC00063.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00063.html
DHARMA_INSCIC00064.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00064.html
DHARMA_INSCIC00066.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00066.html
DHARMA_INSCIC00067.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00067.html
DHARMA_INSCIC00072.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00072.html
DHARMA_INSCIC00075.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00075.html
DHARMA_INSCIC00079.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00079.html
DHARMA_INSCIC00080.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00080.html
DHARMA_INSCIC00082.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00082.html
DHARMA_INSCIC00086.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00086.html
DHARMA_INSCIC00087.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00087.html
DHARMA_INSCIC00089.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00089.html
DHARMA_INSCIC00094.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00094.html
DHARMA_INSCIC00097.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00097.html
DHARMA_INSCIC00106.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00106.html
DHARMA_INSCIC00108.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00108.html
DHARMA_INSCIC00117.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00117.html
DHARMA_INSCIC00118.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00118.html
DHARMA_INSCIC00122.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00122.html
DHARMA_INSCIC00123.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00123.html
DHARMA_INSCIC00127.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00127.html
DHARMA_INSCIC00128.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00128.html
DHARMA_INSCIC00135.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00135.html
DHARMA_INSCIC00136.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00136.html
DHARMA_INSCIC00137.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00137.html
DHARMA_INSCIC00138.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00138.html
DHARMA_INSCIC00139.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00139.html
DHARMA_INSCIC00140.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00140.html
DHARMA_INSCIC00142.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00142.html
DHARMA_INSCIC00143.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00143.html
DHARMA_INSCIC00144.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00144.html
DHARMA_INSCIC00145.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00145.html
DHARMA_INSCIC00148.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00148.html
DHARMA_INSCIC00149.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00149.html
DHARMA_INSCIC00150.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00150.html
DHARMA_INSCIC00152.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00152.html
DHARMA_INSCIC00161.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00161.html
DHARMA_INSCIC00167.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00167.html
DHARMA_INSCIC00171.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00171.html
DHARMA_INSCIC00171_DABA.xml	
DHARMA_INSCIC00173.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00173.html
DHARMA_INSCIC00174.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00174.html
DHARMA_INSCIC00175.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00175.html
DHARMA_INSCIC00180.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00180.html
DHARMA_INSCIC00182.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00182.html
DHARMA_INSCIC00198.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00198.html
DHARMA_INSCIC00205.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00205.html
DHARMA_INSCIC00206.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00206.html
DHARMA_INSCIC00207.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00207.html
DHARMA_INSCIC00208.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00208.html
DHARMA_INSCIC00210.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00210.html
DHARMA_INSCIC00211.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00211.html
DHARMA_INSCIC00214.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00214.html
DHARMA_INSCIC00215.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00215.html
DHARMA_INSCIC00216.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00216.html
DHARMA_INSCIC00217.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00217.html
DHARMA_INSCIC00221.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00221.html
DHARMA_INSCIC00222.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00222.html
DHARMA_INSCIC00223.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00223.html
DHARMA_INSCIC00224.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00224.html
DHARMA_INSCIC00234.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00234.html
DHARMA_INSCIC00247.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00247.html
DHARMA_INSCIC00252.xml	https://erc-dharma.github.io/tfc-campa-epigraphy/workflow-output/html/DHARMA_INSCIC00252.html
DHARMA_INSCIK00001.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00001.html
DHARMA_INSCIK00003.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00003.html
DHARMA_INSCIK00005.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00005.html
DHARMA_INSCIK00006.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00006.html
DHARMA_INSCIK00007.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00007.html
DHARMA_INSCIK00008.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00008.html
DHARMA_INSCIK00009.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00009.html
DHARMA_INSCIK00010.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00010.html
DHARMA_INSCIK00011.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00011.html
DHARMA_INSCIK00012.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00012.html
DHARMA_INSCIK00013.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00013.html
DHARMA_INSCIK00014.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00014.html
DHARMA_INSCIK00018.xml	https://erc-dharma.github.io/tfc-khmer-epigraphy/texts/workflow-output/html/DHARMA_INSCIK00018.html
